initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,choice1.rt,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
"[1,1,1.5,1,1,1,1,1.5,1.5,1,1.5,1.5,1.5,1,1,1,1,1,1,1.5,1,1.5,1.5,1,1,1.5,1.5,1,1.5,1.5,1.5,1,1,1.5,1,1.5,1,1,1,1.5,1.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5]","[1,1,1.5,1.5,1.5,1,1.5,1.5,1,1.5,1.5,1,1,1.5,1.5,1,1.5,1.5,1,1,1.5,1,1,1.5,1.5,1,1,1,1,1.5,1,1,1,1,1.5,1,1.5,1,1,1,1.5,1,1.5,1,1.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5,1,1,1.5,1,1.5,1,1.5,1,1.5,1,1,1,1.5,1,1,1.5,1.5,1,1.5,1,1.5,1,1.5,1,1,1,1.5,1,1,1.5,1.5,1.5,1,1.5,1.5,1,1.5,1.5,1,1,1,1.5,1,1,1,1,1.5,1,1,1.5,1.5,1.5,1.5,1,1.5,1.5]",6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,return,5.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,v,4.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,v,1.116,18.23,2.884,0,0,0,0,1,18.23,0,9.45,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,n,2.147,35.16,1.853,0,1,1,1,1,53.27,0,35.16,1,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,v,0.821,1.15,3.179,0,2,2,2,1,8.27,0,1.15,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,n,2.54,40.41,1.46,0,3,3,3,1,45.88,0,40.41,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,v,1.197,11.96,2.803,0,4,4,4,1,21.56,0,11.96,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,n,169.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,1.857,,,,,,,,,,,,,,2,v,2.143,6.73,0,2.857,1,0,0,0,32,1,10.55,0,6.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.118,,,,,,,,,,,,,,2,v,1.882,10.68,0,3.118,1,0,1,1,48,1,10.68,0,10.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.698,,,,,,,,,,,,,,2,v,1.302,6.08,0,4.198,1.5,0,2,2,20,1,11.84,0,6.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.531,,,,,,,,,,,,,,1,v,1.469,0,1,3.531,1,0,3,3,7,1,21.32,0,7.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.633,,,,,,,,,,,,,,1,v,1.367,0,1,3.633,1,0,4,4,16,1,12.36,0,5.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.207,,,,,,,,,,,,,,2,v,1.793,8.07,0,3.207,1,0,5,5,11,1,19.86,0,8.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.066,,,,,,,,,,,,,,1,v,1.934,0,1,3.066,1,0,6,6,15,1,18.77,0,8.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.064,,,,,,,,,,,,,,2,v,1.936,10.15,0,3.564,1.5,0,7,7,33,1,15.7,0,10.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.503,,,,,,,,,,,,,,1,v,1.497,0,1,4.003,1.5,0,8,8,21,1,17.59,0,9.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.5,,,,,,,,,,,,,,1,n,1.5,4.68,0,3.5,1,0,9,9,44,1,13.1,7.73,4.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.208,,,,,,,,,,,,,,1,v,1.792,0,1,3.708,1.5,0,10,10,9,1,20.53,0,7.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.131,,,,,,,,,,,,,,2,v,1.869,6.81,0,3.631,1.5,0,11,11,34,1,10.39,0,6.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.362,,,,,,,,,,,,,,1,v,1.638,19.86,1,3.862,1.5,0,12,12,42,1,19.86,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.721,,,,,,,,,,,,,,1,n,1.279,10.46,0,3.721,1,0,13,13,39,1,15.09,0,10.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6138c06bd7d7f2b7720e7a27,2022-09-08_12h08.03.673,CGTgamblingSpanTasks,2022.2.1,Win32,59.95203837,,,,,,,,2.581,,,,,,,,,,,,,,1,n,1.419,6.94,0,3.581,1,0,14,14,38,1,10.12,0,6.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
