initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,choice1.rt,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
"[1.5,1,1,1.5,1.5,1,1,1.5,1,1,1,1,1.5,1.5,1,1.5,1,1.5,1,1.5,1,1,1,1,1.5,1,1,1.5,1,1.5,1.5,1,1.5,1,1.5,1.5,1.5,1,1.5,1.5,1.5,1,1,1.5,1.5,1.5,1.5,1,1.5,1]","[1.5,1.5,1,1,1,1,1,1.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1,1,1.5,1.5,1,1.5,1,1,1,1,1,1,1.5,1.5,1,1.5,1,1.5,1.5,1,1.5,1,1,1,1.5,1.5,1,1.5,1.5,1.5,1,1.5,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5,1,1.5,1,1.5,1.5,1.5,1.5,1.5,1,1,1.5,1,1,1.5,1.5,1,1.5,1,1,1,1.5,1,1,1,1.5,1.5,1.5,1.5,1,1.5,1,1.5,1,1,1.5,1,1.5,1,1,1,1,1.5,1,1,1.5,1.5,1,1.5,1,1,1,1.5,1,1.5,1.5,1.5,1.5]",62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,return,5.4144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,v,7.5071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,n,2.1727,9.45,1.8273,0,0,0,0,1,18.23,0,9.45,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,n,1.5263,35.16,2.4737,0,1,1,1,1,53.27,0,35.16,1,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,v,1.4838,1.15,2.5162,0,2,2,2,1,8.27,0,1.15,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,n,1.1151,40.41,2.8849,0,3,3,3,1,45.88,0,40.41,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,v,1.0767,11.96,2.9233,0,4,4,4,1,21.56,0,11.96,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,,,,,,,,,,,,,v,3.2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.4722,,,,,,,,,,,,,,2,n,1.5278,13.1,1,3.9722,1.5,0,0,0,44,1,13.1,7.73,4.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.5202,,,,,,,,,,,,,,1,n,1.4798,6.63,0,3.5202,1,0,1,1,30,1,10.73,0,6.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.7864,,,,,,,,,,,,,,2,v,1.2136,1.99,0,3.7864,1,0,2,2,0,1,20.03,0,1.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.9732,,,,,,,,,,,,,,2,v,1.0268,9.36,0,4.4732,1.5,0,3,3,23,1,17.28,0,9.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.6371,,,,,,,,,,,,,,2,v,1.3629,5.66,0,4.1371,1.5,0,4,4,14,1,12.68,0,5.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.8084,,,,,,,,,,,,,,1,n,1.1916,10.27,0,3.8084,1,0,5,5,35,1,15.47,0,10.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.6039,,,,,,,,,,,,,,2,v,1.3961,7.34,0,3.6039,1,0,6,6,7,1,21.32,0,7.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,62d16bca486167475c4954be,2022-09-08_17h32.03.753,CGTgamblingSpanTasks,2022.2.1,Win32,50.16806301,,,,,,,,2.4853,,,,,,,,,,,,,,1,n,1.5147,3.13,0,3.9853,1.5,0,7,7,47,1,0,0,3.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
