initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,choice1.rt,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5797,,,,,,,,,,,,,,,1,n,1.4203,6.88,0,3.5797,1,0,32,32,36,1,10.24,0,6.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7799,,,,,,,,,,,,,,,2,n,1.2201,0,1,4.2799,1.5,0,33,33,34,1,10.39,0,6.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4669,,,,,,,,,,,,,,,2,v,1.5331,9.7,0,3.4669,1,0,34,34,27,1,16.6,0,9.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6009,,,,,,,,,,,,,,,1,n,1.3991,10.37,0,3.6009,1,0,35,35,37,1,15.27,0,10.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1493,,,,,,,,,,,,,,,2,n,0.8507,0,1,4.1493,1,0,36,36,15,1,18.77,0,8.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0782,,,,,,,,,,,,,,,2,n,0.9218,0,1,4.0782,1,0,37,37,18,1,12.08,0,5.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1506,,,,,,,,,,,,,,,2,v,0.8494,10.25,0,4.6506,1.5,0,38,38,46,1,0,0,10.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7155,,,,,,,,,,,,,,,1,n,1.2845,3.13,0,3.7155,1,0,39,39,47,1,0,0,3.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8151,,,,,,,,,,,,,,,1,n,1.1849,6.94,0,3.8151,1,0,40,40,38,1,10.12,0,6.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3906,,,,,,,,,,,,,,,1,n,1.6094,9.87,0,3.3906,1,0,41,41,29,1,16.26,0,9.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8116,,,,,,,,,,,,,,,1,n,1.1884,9.92,0,4.3116,1.5,0,42,42,49,1,6.79,0,9.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7356,,,,,,,,,,,,,,,1,v,1.2644,13.45,1,3.7356,1,0,43,43,10,1,13.45,0,5.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.7847,,,,,,,,,,,,,,,2,n,2.2153,0,1,2.7847,1,0,44,44,8,1,13.94,0,5.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6463,,,,,,,,,,,,,,,2,n,1.3537,14.72,1,4.1463,1.5,0,45,45,6,1,14.72,0,4.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9382,,,,,,,,,,,,,,,1,n,1.0618,6.63,0,4.4382,1.5,0,46,46,30,1,10.73,0,6.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.39,,,,,,,,,,,,,,,1,n,1.61,9.5,0,3.39,1,0,47,47,25,1,17,0,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5692,,,,,,,,,,,,,,,2,n,1.4308,28.21,1,4.0692,1.5,0,48,48,1,1,28.21,0,3.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2227,,,,,,,,,,,,,,,2,v,1.7773,10.02,0,3.7227,1.5,0,49,49,31,1,15.96,0,10.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bespoke_choiceset_rhoInd061_muInd025.csv,bespoke_choicesets/bespoke_choiceset_rhoInd061_muInd025.csv,61,25,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,2.4314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1821,,,,,,,,,,,,,,,1,v,1.8179,0,1,3.6821,1.5,,,,,,20.31034258,0,1.870404296,,,,,,,,,,,,,0,0,0,85,1,0.519325853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8949,,,,,,,,,,,,,,,1,v,1.1051,0,1,4.3949,1.5,,,,,,23.0613391,0,2.387726776,,,,,,,,,,,,,0,1,1,69,1,0.488727763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.5475,,,,,,,,,,,,,,,2,v,1.4525,7.646213173,0,4.0475,1.5,,,,,,2.042350179,0,7.646213173,,,,,,,,,,,,,0,2,2,53,1,0.009522273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.6554,,,,,,,,,,,,,,,1,n,2.3446,11.41737518,0,3.1554,1.5,,,,,,18.11029021,0,11.41737518,,,,,,,,,,,,,0,3,3,48,1,0.069445859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0616,,,,,,,,,,,,,,,2,n,0.9384,22.72923833,1,4.5616,1.5,,,,,,22.72923833,0,0.067170781,,,,,,,,,,,,,0,4,4,86,1,0.907226703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1066,,,,,,,,,,,,,,,2,n,0.8934,28.68598705,1,4.1066,1,,,,,,28.68598705,0,0.050674956,,,,,,,,,,,,,0,5,5,62,1,0.920905497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9413,,,,,,,,,,,,,,,1,v,1.0587,19.68065872,1,4.4413,1.5,,,,,,19.68065872,0,1.843597162,,,,,,,,,,,,,0,6,6,80,1,0.514941058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6873,,,,,,,,,,,,,,,1,v,1.3127,18.50662664,1,3.6873,1,,,,,,18.50662664,0,0.052546026,,,,,,,,,,,,,0,7,7,112,1,0.908444837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.825,,,,,,,,,,,,,,,1,v,1.175,0,1,4.325,1.5,,,,,,24.35708027,0,2.738695417,,,,,,,,,,,,,0,8,8,114,1,0.466573634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9399,,,,,,,,,,,,,,,1,v,1.0601,26.16821818,1,4.4399,1.5,,,,,,26.16821818,0,0.093528069,,,,,,,,,,,,,0,9,9,42,1,0.901022427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8513,,,,,,,,,,,,,,,1,v,1.1487,27.37527992,1,3.8513,1,,,,,,27.37527992,0,2.860319095,,,,,,,,,,,,,0,10,10,39,1,0.486304156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.657,,,,,,,,,,,,,,,2,n,1.343,0,1,4.157,1.5,,,,,,22.86604061,0,2.293289792,,,,,,,,,,,,,0,11,11,51,1,0.49715382,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9624,,,,,,,,,,,,,,,1,v,1.0376,24.66627941,1,3.9624,1,,,,,,24.66627941,0,2.765426402,,,,,,,,,,,,,0,12,12,24,1,0.467360588,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0742,,,,,,,,,,,,,,,1,n,0.9258,4.462262453,0,4.0742,1,,,,,,0.192759042,0,4.462262453,,,,,,,,,,,,,0,13,13,52,1,0.003553223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9758,,,,,,,,,,,,,,,2,n,1.0242,0,1,3.9758,1,,,,,,25.54604005,0,0.088845411,,,,,,,,,,,,,0,14,14,79,1,0.901957831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9476,,,,,,,,,,,,,,,1,n,1.0524,7.850775577,0,3.9476,1,,,,,,4.622707531,0,7.850775577,,,,,,,,,,,,,0,15,15,6,1,0.017737407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4666,,,,,,,,,,,,,,,2,n,1.5334,14.3363647,1,3.4666,1,,,,,,14.3363647,0,1.396635362,,,,,,,,,,,,,0,16,16,78,1,0.504775474,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9592,,,,,,,,,,,,,,,2,n,1.0408,27.39221343,1,4.4592,1.5,,,,,,27.39221343,0,2.743407746,,,,,,,,,,,,,0,17,17,47,1,0.49752044,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9433,,,,,,,,,,,,,,,2,n,1.0567,19.30622782,1,3.9433,1,,,,,,19.30622782,0,10.31611309,,,,,,,,,,,,,0,18,18,1,1,0.091105656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6272,,,,,,,,,,,,,,,2,n,1.3728,14.11762686,1,3.6272,1,,,,,,14.11762686,0,8.579385201,,,,,,,,,,,,,0,19,19,60,1,0.073886959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0628,,,,,,,,,,,,,,,2,n,0.9372,0,1,4.0628,1,,,,,,7.534278541,0,0.747140182,,,,,,,,,,,,,0,20,20,37,1,0.50012466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0478,,,,,,,,,,,,,,,2,n,0.9522,0,1,4.5478,1.5,,,,,,17.23907308,0,2.055848574,,,,,,,,,,,,,0,21,21,66,1,0.450504458,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8161,,,,,,,,,,,,,,,2,n,1.1839,25.56803059,1,4.3161,1.5,,,,,,25.56803059,0,2.543951743,,,,,,,,,,,,,0,22,22,41,1,0.499247217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1382,,,,,,,,,,,,,,,1,v,1.8618,23.59556381,1,3.6382,1.5,,,,,,23.59556381,0,2.464662219,,,,,,,,,,,,,0,23,23,22,1,0.486383205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.3349,,,,,,,,,,,,,,,2,n,2.6651,19.3050342,1,2.8349,1.5,,,,,,19.3050342,0,2.030232342,,,,,,,,,,,,,0,24,24,73,1,0.484573227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1893,,,,,,,,,,,,,,,1,v,1.8107,18.16238569,1,3.6893,1.5,,,,,,18.16238569,0,1.540604093,,,,,,,,,,,,,0,25,25,34,1,0.540092491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.8556,,,,,,,,,,,,,,,1,n,2.1444,10.68505773,0,3.3556,1.5,,,,,,17.64114152,0,10.68505773,,,,,,,,,,,,,0,26,26,98,1,0.074299362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7326,,,,,,,,,,,,,,,1,v,1.2674,24.479109,1,4.2326,1.5,,,,,,24.479109,0,0.089582697,,,,,,,,,,,,,0,27,27,89,1,0.900200232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8331,,,,,,,,,,,,,,,1,n,1.1669,7.50753835,0,3.8331,1,,,,,,2.231316635,0,7.50753835,,,,,,,,,,,,,0,28,28,29,1,0.010273427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,0.8781,,,,,,,,,,,,,,,1,n,3.1219,6.833409611,0,2.3781,1.5,,,,,,6.325091157,0,6.833409611,,,,,,,,,,,,,0,29,29,58,1,0.027113638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4852,,,,,,,,,,,,,,,2,v,1.5148,4.904872644,0,3.4852,1,,,,,,4.698775357,0,4.904872644,,,,,,,,,,,,,0,30,30,75,1,0.028064484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
